Subiect  Stimul  Banda  Canal  PSD  SampEn  RMS  StdDev

5  1  Beta  P7 2.4795 1.7339 1.4541 5.2935
5  1  Beta  P8 0.4171 1.6469 1.3827 3.2155
5  1  Beta  T7 1.8472 1.5359 4.0353 9.2085
5  1  Beta  T8 2.199 1.7561 1.5885 5.183
5  1  Gamma  Cz 1.0958 2.0792 1.3291 7.0268
5  1  Gamma  Fz 1.4378 1.8121 2.5205 9.0804
5  1  Gamma  FC1 19.1733 1.9313 5.6104 23.8661
5  1  Gamma  FC2 0.1165 1.6635 1.4394 4.5668
5  1  Gamma  Fp1 7.4855 2.0334 3.4986 14.8132
5  1  Gamma  Fp2 0.5715 1.708 1.9747 6.2885
5  1  Gamma  F3 0.7548 1.7316 2.9844 7.0965
5  1  Gamma  F4 0.3351 1.742 1.6473 5.0764
5  1  Gamma  O1 0.5745 1.7477 2.191 7.0426
5  1  Gamma  O2 1.9897 1.9038 2.8536 8.7517
5  1  Gamma  P7 0.9711 2.0745 1.4156 5.1157
5  1  Gamma  P8 0.1056 1.8335 1.0653 3.0922
5  1  Gamma  T7 1.0314 1.7096 2.9722 8.3525
5  1  Gamma  T8 0.7388 1.922 1.7684 5.3339

5  2  Alpha  Cz 7.6471 1.0495 4.5393 11.4984
5  2  Alpha  Fz 11.8994 1.1067 8.4665 14.6463
5  2  Alpha  FC1 128.3069 1.2038 20.0774 37.3035
5  2  Alpha  FC2 4.7157 1.1092 2.7837 5.7953
5  2  Alpha  Fp1 66.35 1.3472 9.1344 20.2754
5  2  Alpha  Fp2 6.2632 1.084 5.402 9.7372
5  2  Alpha  F3 16.1021 1.1429 5.4894 10.2622
5  2  Alpha  F4 4.9617 1.1439 3.5508 7.1935
5  2  Alpha  O1 8.6838 1.0202 7.056 11.3829
5  2  Alpha  O2 15.0265 1.3284 5.5794 11.505
5  2  Alpha  P7 3.4671 1.5756 1.7404 5.0564
5  2  Alpha  P8 1.9735 1.2494 2.2177 4.0609
5  2  Alpha  T7 11.3346 1.2327 6.2575 10.6961
5  2  Alpha  T8 5.348 1.1988 3.1128 7.0642
5  2  Beta  Cz 1.6085 1.4209 3.984 10.7936
5  2  Beta  Fz 3.2999 1.3989 8.1707 14.035
5  2  Beta  FC1 25.4156 1.5091 19.3499 35.5473
5  2  Beta  FC2 0.6241 1.2855 2.6492 5.8057
5  2  Beta  Fp1 13.2624 1.5081 8.7102 20.6264
5  2  Beta  Fp2 1.3856 1.35 5.2018 9.2441
5  2  Beta  F3 1.0476 1.3238 5.3547 10.7791
5  2  Beta  F4 0.9943 1.4641 3.4205 6.6718
5  2  Beta  O1 1.1067 1.2663 6.777 10.8109
5  2  Beta  O2 2.5411 1.4466 5.3005 12.2137
5  2  Beta  P7 0.797 1.7541 1.9274 5.5346
5  2  Beta  P8 0.6019 1.4899 2.1238 4.0825
5  2  Beta  T7 0.8115 1.4342 5.9866 10.9995
5  2  Beta  T8 1.5017 1.5365 2.9962 6.5596
5  2  Gamma  Cz 0.5557 1.7138 2.8673 8.9527
5  2  Gamma  Fz 0.9788 1.5421 6.0992 12.0536
5  2  Gamma  FC1 9.7636 1.7712 14.4397 31.2201
5  2  Gamma  FC2 0.1613 1.5326 2.0477 5.0861
5  2  Gamma  Fp1 5.1303 1.7713 6.4707 18.3836
5  2  Gamma  Fp2 0.3278 1.5551 3.8804 7.9591
5  2  Gamma  F3 0.9349 1.4937 4.2698 9.317
5  2  Gamma  F4 0.2369 1.6659 2.5523 5.8209
5  2  Gamma  O1 0.4313 1.4686 5.0409 9.1809
5  2  Gamma  O2 1.6267 1.6747 4.161 10.7476
5  2  Gamma  P7 0.3644 1.9315 1.5289 4.8124
5  2  Gamma  P8 0.1252 1.6307 1.5759 3.5054
5  2  Gamma  T7 1.5553 1.7145 4.4432 9.3128
5  2  Gamma  T8 0.328 1.7421 2.2375 5.8196

5  3  Alpha  Cz 1.2417 1.3614 2.5512 7.6658
5  3  Alpha  Fz 3.4574 1.5294 2.9273 8.1223
5  3  Alpha  FC1 19.0873 1.7361 6.535 19.6037
5  3  Alpha  FC2 1.036 1.3013 3.0498 5.3296
5  3  Alpha  Fp1 12.5641 1.6577 5.1304 13.9036
5  3  Alpha  Fp2 2.5653 1.3752 2.8128 6.3005
5  3  Alpha  F3 1.4706 1.5791 2.6025 5.5208
5  3  Alpha  F4 1.9142 1.4497 1.9586 4.8676
5  3  Alpha  O1 1.8258 1.4521 2.5866 6.5615
5  3  Alpha  O2 4.7977 1.6584 3.03 7.9639
5  3  Alpha  P7 0.5401 1.5624 2.0095 4.5109
5  3  Alpha  P8 0.3699 1.423 1.5129 3.4675
5  3  Alpha  T7 2.1126 1.4711 2.1768 5.482
5  3  Alpha  T8 1.647 1.4536 3.4025 5.8791
5  3  Beta  Cz 1.8426 1.745 2.257 7.9261
5  3  Beta  Fz 2.6451 1.6873 2.8276 8.2312
5  3  Beta  FC1 28.4019 1.8247 6.4906 22.7791
5  3  Beta  FC2 1.2292 1.6846 1.3529 4.2666
5  3  Beta  Fp1 17.593 1.7536 4.6707 15.2387
5  3  Beta  Fp2 1.1348 1.6581 2.1209 5.7127
5  3  Beta  F3 1.3954 1.6697 2.5618 6.1553
5  3  Beta  F4 1.5569 1.707 1.3054 4.6887
5  3  Beta  O1 0.935 1.6615 1.9712 6.2553
5  3  Beta  O2 5.0243 1.7964 2.8684 8.4408
5  3  Beta  P7 1.1074 1.8561 1.2069 4.4497
5  3  Beta  P8 0.6487 1.7096 1.0382 3.2694
5  3  Beta  T7 0.4657 1.587 2.1612 5.8734
5  3  Beta  T8 2.2772 1.729 1.5608 5.2853
5  3  Gamma  Cz 0.8062 1.9289 1.3473 7.2909
5  3  Gamma  Fz 1.5166 1.9383 2.165 7.7958
5  3  Gamma  FC1 14.4952 2.051 5.4786 21.039
5  3  Gamma  FC2 0.2963 1.8372 2.1228 4.4508
5  3  Gamma  Fp1 5.8345 1.9736 4.1667 14.2134
5  3  Gamma  Fp2 0.5648 1.9036 1.9728 5.5346
5  3  Gamma  F3 0.649 1.9272 1.9485 5.5436
5  3  Gamma  F4 0.326 1.8954 1.3834 4.4248
5  3  Gamma  O1 0.6368 1.9047 1.7848 5.8133
5  3  Gamma  O2 1.3608 1.9851 2.2055 8.0495
5  3  Gamma  P7 0.4806 1.987 1.4021 4.3519
5  3  Gamma  P8 0.1533 1.9485 1.0701 3.0559
5  3  Gamma  T7 0.6884 1.7903 1.6958 5.4349
5  3  Gamma  T8 0.4095 1.9692 2.377 5.3083

5  4  Alpha  Cz 2.9927 1.4811 4.0267 14.1692
5  4  Alpha  Fz 3.2386 1.7646 4.2033 10.9114
5  4  Alpha  FC1 35.6019 1.7891 8.3995 32.7529
5  4  Alpha  FC2 2.9675 1.4921 2.9238 5.9324
5  4  Alpha  Fp1 40.3857 1.8005 7.1916 23.6658
5  4  Alpha  Fp2 2.5973 1.4944 6.3954 9.5052
5  4  Alpha  F3 7.1202 1.8032 3.927 9.8262
5  4  Alpha  F4 1.2974 1.7651 2.6819 5.7439
5  4  Alpha  O1 2.533 1.6443 3.5877 8.6679
5  4  Alpha  O2 14.3545 1.8045 4.9777 13.9562
5  4  Alpha  P7 2.9136 1.6882 2.5057 6.2905
5  4  Alpha  P8 0.9273 1.623 2.5287 4.6995
5  4  Alpha  T7 1.6707 1.8375 2.768 7.452
5  4  Alpha  T8 3.4826 1.7576 2.504 7.0376
5  4  Beta  Cz 1.8472 1.7796 3.5412 14.7495
5  4  Beta  Fz 4.4801 1.8649 2.9585 12.0955
5  4  Beta  FC1 39.2495 1.7857 9.8124 39.8965
5  4  Beta  FC2 0.7293 1.7881 2.0886 5.3041
5  4  Beta  Fp1 13.7906 1.8337 6.8972 27.1386
5  4  Beta  Fp2 2.0093 1.8269 2.0675 7.2573
5  4  Beta  F3 1.9975 1.8454 3.7354 10.9263
5  4  Beta  F4 1.08 1.8024 1.7831 6.0961
5  4  Beta  O1 2.5977 1.8865 2.1298 8.3449
5  4  Beta  O2 3.3983 1.8761 4.3584 15.4872
5  4  Beta  P7 0.8355 1.7803 1.5421 6.1811
5  4  Beta  P8 0.6618 1.9008 1.1851 3.9201
5  4  Beta  T7 1.9192 2.0607 2.6256 8.7704
5  4  Beta  T8 1.8843 1.832 1.7586 7.5659
5  4  Gamma  Cz 4.1056 1.9485 2.1277 14.2595
5  4  Gamma  Fz 5.1567 2.0132 2.9286 11.9594
5  4  Gamma  FC1 68.2279 2.0619 8.2786 38.4699
5  4  Gamma  FC2 0.376 2.0141 2.0364 5.2212
5  4  Gamma  Fp1 29.5027 2.05 5.3178 26.112
5  4  Gamma  Fp2 1.148 1.9105 4.4521 8.3798
5  4  Gamma  F3 4.7275 2.1002 2.7714 10.4829
5  4  Gamma  F4 0.9286 2.0854 1.8766 5.958
5  4  Gamma  O1 1.8941 2.0145 2.5012 8.3745
5  4  Gamma  O2 8.6168 2.1255 3.478 15.0661
5  4  Gamma  P7 1.1148 2.0834 1.746 6.0493
5  4  Gamma  P8 0.3395 2.043 1.7617 4.2576
5  4  Gamma  T7 3.1451 2.0815 2.0574 8.4888
5  4  Gamma  T8 2.0024 2.0381 1.7712 7.3387

5  6  Alpha  Cz 1.0771 1.8961 2.2368 8.6641
5  6  Alpha  Fz 5.394 1.9224 4.3252 10.8651
5  6  Alpha  FC1 27.9635 1.9224 9.6483 31.5097
5  6  Alpha  FC2 1.7513 1.5309 2.5526 5.6492
5  6  Alpha  Fp1 18.1637 1.8756 6.3605 20.7238
5  6  Alpha  Fp2 3.8267 1.7075 3.1447 7.3451
5  6  Alpha  F3 2.9142 1.8571 2.932 8.3499
5  6  Alpha  F4 1.5728 1.834 1.8874 5.521
5  6  Alpha  O1 2.9252 1.7148 3.3912 8.4031
5  6  Alpha  O2 7.6452 1.8461 3.8177 11.9384
5  6  Alpha  P7 1.5042 1.8114 1.9986 5.5359
5  6  Alpha  P8 0.467 1.7371 1.5103 4.0132
5  6  Alpha  T7 4.5389 1.6938 2.9262 8.1768
5  6  Alpha  T8 0.9544 1.8296 2.5972 6.7394
5  6  Beta  Cz 1.2299 2.1479 2.7497 10.416
5  6  Beta  Fz 2.3269 1.9518 4.1096 11.707
5  6  Beta  FC1 20.2276 1.8773 11.1746 35.721
5  6  Beta  FC2 1.074 1.7193 1.7018 5.1283
5  6  Beta  Fp1 11.6587 1.8619 7.5696 23.6418
5  6  Beta  Fp2 1.0336 1.809 2.9829 7.5094
5  6  Beta  F3 1.0372 1.7909 2.9617 9.925
5  6  Beta  F4 0.5311 1.9464 1.8062 5.738
5  6  Beta  O1 1.7713 1.905 2.3576 7.9356
5  6  Beta  O2 4.2704 1.8315 4.434 13.7727
5  6  Beta  P7 0.6622 1.8812 1.4293 5.5428
5  6  Beta  P8 0.4394 1.872 1.103 4.0377
5  6  Beta  T7 1.343 1.821 2.9626 9.2135
5  6  Beta  T8 1.1758 1.8983 1.959 6.8558
5  6  Gamma  Cz 6.1438 1.9947 2.8962 13.447
5  6  Gamma  Fz 7.6717 2.0513 3.4325 12.7703
5  6  Gamma  FC1 102.3139 1.9516 11.929 40.717
5  6  Gamma  FC2 0.9081 1.8781 1.7927 5.1762
5  6  Gamma  Fp1 45.8995 1.9286 7.7913 26.0785
5  6  Gamma  Fp2 2.2382 2.1115 2.2085 7.7697
5  6  Gamma  F3 6.8918 1.9028 2.863 10.1877
5  6  Gamma  F4 1.8506 2.1016 1.595 6.1939
5  6  Gamma  O1 2.5633 2.0457 2.3685 8.7284
5  6  Gamma  O2 15.3382 1.8967 4.317 14.7832
5  6  Gamma  P7 1.6614 2.0551 1.3828 5.7096
5  6  Gamma  P8 0.6842 2.0982 1.0704 4.1765
5  6  Gamma  T7 3.4471 1.9963 2.3359 8.4318
5  6  Gamma  T8 3.0478 1.9816 2.0168 7.6298

5  17  Alpha  Cz 1.0885 1.4049 2.1509 8.1637
5  17  Alpha  Fz 4.5949 1.4941 4.6845 10.3309
5  17  Alpha  FC1 27.6794 1.6555 9.0957 24.6236
5  17  Alpha  FC2 1.4392 1.254 2.3839 5.3544
5  17  Alpha  Fp1 5.2391 1.8531 4.5804 13.9579
5  17  Alpha  Fp2 2.5638 1.3052 3.6685 8.2151
5  17  Alpha  F3 3.6464 1.4064 4.5987 8.797
5  17  Alpha  F4 1.7147 1.3097 3.0523 6.5434
5  17  Alpha  O1 2.6942 1.2252 4.1013 9.2226
5  17  Alpha  O2 3.5528 1.6714 4.163 9.7541
5  17  Alpha  P7 0.3448 1.6764 1.8686 4.9272
5  17  Alpha  P8 0.386 1.4069 2.046 4.0686
5  17  Alpha  T7 5.1024 1.4137 4.6418 9.2948
5  17  Alpha  T8 1.7677 1.6204 1.7601 5.2212
5  17  Beta  Cz 0.5216 1.717 1.924 8.535
5  17  Beta  Fz 1.3652 1.5504 4.6459 11.2816
5  17  Beta  FC1 10.1407 1.7451 9.6205 27.8983
5  17  Beta  FC2 0.7857 1.4412 2.268 5.4165
5  17  Beta  Fp1 6.7825 1.8705 4.32 16.2079
5  17  Beta  Fp2 2.4494 1.5569 3.377 7.8564
5  17  Beta  F3 0.7172 1.5666 4.5581 9.3946
5  17  Beta  F4 0.8006 1.5306 2.3979 5.8927
5  17  Beta  O1 1.7774 1.4977 3.7805 8.4678
5  17  Beta  O2 2.7161 1.7643 3.9498 10.5141
5  17  Beta  P7 0.8802 1.9015 1.2163 5.0232
5  17  Beta  P8 0.5809 1.6481 1.255 3.4768
5  17  Beta  T7 0.6029 1.503 4.6441 10.0068
5  17  Beta  T8 0.6143 1.7401 1.4678 5.2375
5  17  Gamma  Cz 1.2156 1.8431 1.3338 8.2068
5  17  Gamma  Fz 1.806 1.8147 3.8319 9.9612
5  17  Gamma  FC1 22.3508 1.7884 8.0388 26.0315
5  17  Gamma  FC2 0.2396 1.6972 1.6821 4.6113
5  17  Gamma  Fp1 7.7379 1.8892 3.667 14.8811
5  17  Gamma  Fp2 0.8082 1.6214 2.8056 7.2492
5  17  Gamma  F3 1.0515 1.7647 3.4901 8.1373
5  17  Gamma  F4 0.5246 1.7236 2.1731 5.713
5  17  Gamma  O1 0.7244 1.7223 2.9073 7.9381
5  17  Gamma  O2 1.9168 1.8807 2.9594 9.3942
5  17  Gamma  P7 0.5678 1.9646 1.3354 4.7657
5  17  Gamma  P8 0.1225 1.7855 1.4625 3.3899
5  17  Gamma  T7 1.0121 1.8092 3.5627 8.4785
5  17  Gamma  T8 0.8632 1.9539 1.2502 5.0332

5  18  Alpha  Cz 3.5575 1.4172 3.1865 8.3335
5  18  Alpha  Fz 6.7811 1.3964 5.4314 10.6001
5  18  Alpha  FC1 69.6217 1.5441 10.654 27.1801
5  18  Alpha  FC2 1.354 1.0031 3.3137 6.6772
5  18  Alpha  Fp1 35.952 1.4278 7.663 19.0219
5  18  Alpha  Fp2 3.4058 1.2513 3.7995 7.7196
5  18  Alpha  F3 5.0244 1.0889 5.9777 10.6523
5  18  Alpha  F4 2.3488 1.2264 2.7016 6.1261
5  18  Alpha  O1 3.0315 1.2539 4.565 8.9015
5  18  Alpha  O2 11.8231 1.3522 6.0229 12.0157
5  18  Alpha  P7 2.0252 1.29 3.48 7.3506
5  18  Alpha  P8 0.8476 1.2595 1.887 4.3974
5  18  Alpha  T7 2.7238 1.2503 5.5393 10.4111
5  18  Alpha  T8 2.4392 1.3295 3.4845 7.2416
5  18  Beta  Cz 0.6736 1.7802 2.7569 8.0805
5  18  Beta  Fz 1.3702 1.5957 5.2141 10.9101
5  18  Beta  FC1 15.4707 1.7425 10.2134 27.1913
5  18  Beta  FC2 1.0235 1.2685 3.1904 5.9601
5  18  Beta  Fp1 5.7647 1.685 7.8447 18.3785
5  18  Beta  Fp2 0.5578 1.444 3.6607 7.7948
5  18  Beta  F3 1.2454 1.2381 5.7552 10.5582
5  18  Beta  F4 2.1787 1.5334 2.5848 5.8583
5  18  Beta  O1 1.7809 1.4601 4.3625 8.4532
5  18  Beta  O2 1.6624 1.5282 5.8091 11.8073
5  18  Beta  P7 1.1645 1.5636 1.7783 6.0514
5  18  Beta  P8 0.9655 1.4392 1.8036 3.9659
5  18  Beta  T7 1.9767 1.4334 5.326 10.4016
5  18  Beta  T8 5.2391 1.6496 2.4399 5.9677
5  18  Gamma  Cz 0.9419 1.9669 1.6724 7.7647
5  18  Gamma  Fz 1.7354 1.873 3.8648 9.7685
5  18  Gamma  FC1 16.9524 2.0175 7.5811 26.0889
5  18  Gamma  FC2 0.1595 1.4918 2.3664 5.4106
5  18  Gamma  Fp1 6.4961 1.9173 6.0539 17.7971
5  18  Gamma  Fp2 0.4992 1.6879 2.747 6.8991
5  18  Gamma  F3 0.9595 1.6378 4.2712 9.1524
5  18  Gamma  F4 0.3841 1.7896 1.9125 5.3191
5  18  Gamma  O1 0.5638 1.7063 3.2248 7.517
5  18  Gamma  O2 1.9721 1.7952 4.321 10.785
5  18  Gamma  P7 0.6035 1.7731 2.4188 6.1859
5  18  Gamma  P8 0.188 1.7285 1.3335 3.6807
5  18  Gamma  T7 1.3912 1.7346 3.9438 9.0505
5  18  Gamma  T8 0.5353 1.8389 2.4346 6.1187

5  24  Alpha  Cz 1.3822 1.1057 2.592 10.2183
5  24  Alpha  Fz 3.7372 1.5904 2.6822 7.249
5  24  Alpha  FC1 35.9012 1.7585 6.6647 19.8227
5  24  Alpha  FC2 0.7978 1.2837 1.5464 4.2858
5  24  Alpha  Fp1 10.9088 1.8122 3.5701 11.5676
5  24  Alpha  Fp2 2.0305 1.4088 1.8893 5.7209
5  24  Alpha  F3 1.1658 1.6538 1.6082 4.8063
5  24  Alpha  F4 1.3048 1.4263 1.778 5.2672
5  24  Alpha  O1 1.9287 1.2638 3.3482 7.6248
5  24  Alpha  O2 1.9141 1.7568 2.0487 6.7553
5  24  Alpha  P7 0.5067 1.5048 1.8341 4.7513
5  24  Alpha  P8 0.2614 1.2839 1.622 3.8328
5  24  Alpha  T7 2.1337 1.6135 1.9894 5.4451
5  24  Alpha  T8 1.1887 1.5732 1.9136 5.2632
5  24  Beta  Cz 1.0012 1.4176 2.2516 10.0273
5  24  Beta  Fz 1.7928 1.8505 2.5593 7.6231
5  24  Beta  FC1 19.6843 1.8068 6.3296 21.868
5  24  Beta  FC2 0.4027 1.6294 0.9315 3.6222
5  24  Beta  Fp1 6.7455 1.8832 3.1866 13.3377
5  24  Beta  Fp2 0.6255 1.6766 1.9144 5.2306
5  24  Beta  F3 0.4708 1.7787 1.6664 5.297
5  24  Beta  F4 0.7958 1.7267 1.3925 4.5073
5  24  Beta  O1 1.2472 1.6437 2.383 5.912
5  24  Beta  O2 1.5507 1.9099 1.744 7.2229
5  24  Beta  P7 1.5112 1.7456 1.2368 4.303
5  24  Beta  P8 0.5078 1.7289 1.0093 2.8294
5  24  Beta  T7 0.8526 1.7113 1.9872 5.7625
5  24  Beta  T8 1.3817 1.7638 1.3197 4.9276
5  24  Gamma  Cz 0.6201 1.8277 1.2965 8.5551
5  24  Gamma  Fz 1.3591 1.9394 2.0133 7.066
5  24  Gamma  FC1 10.2239 2.0249 5.0742 20.2258
5  24  Gamma  FC2 0.1679 1.7715 1.0737 3.5426
5  24  Gamma  Fp1 5.5021 2.0222 2.815 12.3878
5  24  Gamma  Fp2 0.3399 1.8191 1.471 5.0499
5  24  Gamma  F3 0.6867 1.9927 1.2916 4.8811
5  24  Gamma  F4 0.2257 1.8474 1.2068 4.4285
5  24  Gamma  O1 0.4174 1.7475 2.3177 6.2996
5  24  Gamma  O2 1.5519 1.9775 1.53 7.0067
5  24  Gamma  P7 0.3211 2.0099 1.282 4.2687
5  24  Gamma  P8 0.1681 1.7934 1.134 3.2275
5  24  Gamma  T7 0.5581 2.0525 1.5414 5.2846
5  24  Gamma  T8 0.4008 1.9911 1.4189 4.691

5  35  Alpha  Cz 0.5771 1.7796 1.1567 3.5988
5  35  Alpha  Fz 2.1666 1.6082 2.5724 5.7858
5  35  Alpha  FC1 6.5439 1.7163 6.6928 15.2766
5  35  Alpha  FC2 1.253 1.1567 3.2735 5.931
5  35  Alpha  Fp1 11.0599 1.655 4.3101 10.6781
5  35  Alpha  Fp2 1.3525 1.2065 3.7119 6.2889
5  35  Alpha  F3 0.5806 1.7032 1.6337 3.8489
5  35  Alpha  F4 0.9544 1.2792 2.9029 5.3434
5  35  Alpha  O1 1.739 1.0477 5.2547 8.5236
5  35  Alpha  O2 3.5534 1.5159 3.9614 7.4661
5  35  Alpha  P7 5.9136 1.5446 2.9949 6.5214
5  35  Alpha  P8 0.223 1.1342 2.6214 4.6571
5  35  Alpha  T7 2.0676 1.7463 1.8332 4.6334
5  35  Alpha  T8 0.935 1.2665 3.2822 6.4925
5  35  Beta  Cz 0.6338 2.1262 0.8355 4.0297
5  35  Beta  Fz 1.8989 1.911 1.5376 5.6593
5  35  Beta  FC1 11.8456 1.8609 3.6608 15.7499
5  35  Beta  FC2 0.5727 1.6411 1.2624 4.0176
5  35  Beta  Fp1 5.2961 1.8045 2.5273 10.7333
5  35  Beta  Fp2 0.8513 1.7636 1.3166 4.3789
5  35  Beta  F3 0.5315 1.8705 0.938 3.9382
5  35  Beta  F4 1.1288 1.7163 1.0623 3.9222
5  35  Beta  O1 2.0628 1.6525 1.4935 5.2704
5  35  Beta  O2 1.0626 1.8881 1.4001 6.0894
5  35  Beta  P7 1.1047 1.7497 1.7743 5.6701
5  35  Beta  P8 0.3585 1.7033 0.8856 3.1826
5  35  Beta  T7 1.0483 1.8366 1.1828 4.97
5  35  Beta  T8 1.897 1.6508 1.5014 4.7309
5  35  Gamma  Cz 0.5702 2.1824 0.8229 4.2118
5  35  Gamma  Fz 1.224 2.0234 1.8217 5.4504
5  35  Gamma  FC1 10.0232 2.1764 4.6724 14.9144
5  35  Gamma  FC2 0.1987 1.7465 2.3176 4.621
5  35  Gamma  Fp1 4.2253 2.0642 3.0243 10.1637
5  35  Gamma  Fp2 0.4134 1.7773 2.6284 5.0469
5  35  Gamma  F3 0.7161 1.9656 1.1452 3.8702
5  35  Gamma  F4 0.2156 1.817 2.0341 4.2881
5  35  Gamma  O1 0.6145 1.6353 3.6048 6.48
5  35  Gamma  O2 1.1839 1.9513 2.7668 6.5591
5  35  Gamma  P7 0.8396 2.016 2.1103 5.8371
5  35  Gamma  P8 0.1523 1.7928 1.798 3.6817
5  35  Gamma  T7 1.1099 2.1019 1.2958 4.8861
5  35  Gamma  T8 0.5352 1.83 2.3233 5.131

5  38  Alpha  Cz 0.2464 1.5402 1.4265 6.5409
5  38  Alpha  Fz 0.5643 1.8799 1.3509 4.9238
5  38  Alpha  FC1 3.991 1.9305 3.7721 14.5691
5  38  Alpha  FC2 0.4553 1.3571 1.8353 4.0663
5  38  Alpha  Fp1 2.421 1.9776 3.0026 9.5271
5  38  Alpha  Fp2 0.3409 1.6147 1.8184 4.4366
5  38  Alpha  F3 0.3594 1.9031 1.0393 3.8798
5  38  Alpha  F4 0.2468 1.6596 1.5254 3.649
5  38  Alpha  O1 0.4454 1.5455 1.7472 5.3598
5  38  Alpha  O2 0.7182 1.9149 1.7918 5.4737
5  38  Alpha  P7 0.8263 1.6398 1.4089 4.296
5  38  Alpha  P8 0.1545 1.5525 1.1947 3.0157
5  38  Alpha  T7 0.726 1.8918 1.5343 5.3703
5  38  Alpha  T8 0.3534 1.6434 1.4919 4.2921
5  38  Beta  Cz 0.5235 1.8478 1.4024 6.9415
5  38  Beta  Fz 1.1367 1.9095 1.8109 6.0188
5  38  Beta  FC1 9.3349 1.8064 5.923 17.8182
5  38  Beta  FC2 0.5351 1.7005 0.7955 3.1186
5  38  Beta  Fp1 7.1815 1.9368 3.7658 11.2374
5  38  Beta  Fp2 0.9362 1.781 0.9847 4.148
5  38  Beta  F3 0.951 1.8619 1.3105 4.5135
5  38  Beta  F4 0.4797 1.7971 0.8398 3.3751
5  38  Beta  O1 0.9242 1.7728 1.075 4.716
5  38  Beta  O2 2.5483 1.862 2.0521 6.2172
5  38  Beta  P7 1.0731 1.7682 1.0673 4.1893
5  38  Beta  P8 0.2685 1.8092 0.5385 2.4602
5  38  Beta  T7 1.6913 1.9407 1.9515 6.7507
5  38  Beta  T8 0.6712 1.8168 1.0566 3.9735
5  38  Gamma  Cz 0.9201 1.9975 1.2474 6.6898
5  38  Gamma  Fz 1.5629 2.0777 1.5309 5.7003
5  38  Gamma  FC1 17.196 2.0513 5.3619 17.6301
5  38  Gamma  FC2 0.1676 1.8468 1.2808 3.3605
5  38  Gamma  Fp1 7.3854 2.1247 3.392 11.4156
5  38  Gamma  Fp2 0.4224 2.0115 1.2793 4.0956
5  38  Gamma  F3 1.1747 2.01 1.2954 4.4978
5  38  Gamma  F4 0.4103 2.0782 1.0697 3.3963
5  38  Gamma  O1 0.6483 1.9553 1.208 4.7592
5  38  Gamma  O2 2.1812 2.0393 1.7971 6.4066
5  38  Gamma  P7 0.6243 1.9994 0.9739 4.1717
5  38  Gamma  P8 0.159 2.0311 0.8327 2.6537
5  38  Gamma  T7 3.1956 2.0336 1.7746 6.5827
5  38  Gamma  T8 0.5175 1.9112 1.0359 4.0623

6  1  Alpha  Cz 3.8414 1.8743 3.971 12.1599
6  1  Alpha  Fz 1.803 1.7497 1.7183 5.5225
6  1  Alpha  FC1 1.7788 1.8638 1.3825 4.9561
6  1  Alpha  FC2 4.3061 1.8128 3.1529 10.8572
6  1  Alpha  Fp1 3.0884 1.7652 1.9171 5.165
6  1  Alpha  Fp2 6.8918 1.7913 4.2066 8.5805
6  1  Alpha  F3 0.7911 1.7681 2.0899 7.5852
6  1  Alpha  F4 4.2614 1.7602 2.5031 7.2399
6  1  Alpha  O1 3.7943 1.838 3.2115 7.347
6  1  Alpha  O2 9.2774 1.7274 3.6697 8.9331
6  1  Alpha  P7 2.1575 1.6718 2.5677 5.6917
6  1  Alpha  P8 15.6973 1.8669 5.457 14.7229
6  1  Alpha  T7 1.2006 1.8715 2.2387 8.0654
6  1  Alpha  T8 2.9279 1.9296 2.4362 7.9108
6  1  Beta  Cz 2.6672 2.1261 3.1804 14.0828
6  1  Beta  Fz 1.6721 1.828 1.5472 6.2019
6  1  Beta  FC1 0.8001 1.8988 1.5909 5.9039
6  1  Beta  FC2 6.6653 1.8394 3.1586 12.8195
6  1  Beta  Fp1 1.4591 1.806 1.4956 5.5336
6  1  Beta  Fp2 3.3683 1.918 2.4477 9.4888
6  1  Beta  F3 3.6821 1.9116 2.6728 9.4598
6  1  Beta  F4 2.0379 1.812 1.8464 7.7028
6  1  Beta  O1 2.2142 1.7797 2.1241 7.7451
6  1  Beta  O2 2.6094 1.8456 2.2383 9.4228
6  1  Beta  P7 1.4703 1.8724 1.3671 5.6428
6  1  Beta  P8 8.5791 1.9187 4.6005 16.4742
6  1  Beta  T7 3.0154 1.8225 2.7202 10.0498
6  1  Beta  T8 3.3338 1.9655 2.5928 9.4813
6  1  Gamma  Cz 3.9258 2.0524 3.2397 16.3455
6  1  Gamma  Fz 2.0306 2.09 1.4549 6.1466
6  1  Gamma  FC1 1.3689 2.054 1.4611 5.6439
6  1  Gamma  FC2 10.5727 2.0176 3.4669 12.6823
6  1  Gamma  Fp1 1.2394 1.9921 1.3506 5.4565
6  1  Gamma  Fp2 3.0272 2.0385 2.8259 9.254
6  1  Gamma  F3 4.4573 2.0397 2.2662 8.9718
6  1  Gamma  F4 3.7798 2.0909 2.0443 7.479
6  1  Gamma  O1 1.3707 2.0733 2.1467 7.6125
6  1  Gamma  O2 2.7587 2.0404 2.5021 9.1272
6  1  Gamma  P7 0.8049 2.1184 1.7744 5.5513
6  1  Gamma  P8 6.3536 2.1046 4.096 16.1599
6  1  Gamma  T7 3.0979 2.0115 2.1246 9.5478
6  1  Gamma  T8 4.5091 2.0241 2.5098 9.6634

